"name"                         ,"ra"          ,"dec"         ,"alt"                 ,"az"
"AA Tau"                       ,"68.72916667" ,"24.48138889" ,"61.6765132898103"    ,"143.42163225911025"
"BM Tau"                       ,"58.62916667" ,"28.57166667" ,"-2.0020147372627908" ,"320.3218559060371"
"BP Tau"                       ,"64.81250000" ,"29.10722222" ,"53.322813865990945"  ,"252.3458853857174"
"BS Tau"                       ,"74.71250000" ,"28.52333333" ,"10.585518321283041"  ,"58.29992616514008"
"CW Tau"                       ,"63.56666667" ,"28.18250000" ,"40.64280981560397"   ,"267.77900906482205"
"DF Tau"                       ,"66.75833333" ,"25.70611111" ,"65.05282009439435"   ,"205.12248102538823"
"DG Tau"                       ,"66.76666667" ,"26.10444444" ,"65.46638854005027"   ,"205.16197681547442"
"DN Tau"                       ,"68.86250000" ,"24.24944444" ,"60.65791259482617"   ,"140.25201447473077"
"DS Tau"                       ,"71.95000000" ,"29.42000000" ,"36.82644499411514"   ,"85.75849402449893"
"FX Tau"                       ,"67.62083333" ,"24.44555556" ,"65.41831090796431"   ,"176.77232201191993"
"GK Tau"                       ,"68.39166667" ,"24.35138889" ,"63.31351608010899"   ,"152.76823728416923"
"GU Tau"                       ,"66.66250000" ,"26.17000000" ,"65.06650404205269"   ,"208.37969482157482"
"V0586 Tau"                    ,"67.47916667" ,"24.75916667" ,"65.75380553061606"   ,"181.43903165716603"
"V0587 Tau"                    ,"67.56666667" ,"24.65805556" ,"65.65252770699172"   ,"178.54102927350672"
"WW Vul"                       ,"291.49166667","21.20861111" ,"-1.6327134750854233" ,"54.236919062919135"
"CT Vul"                       ,"296.88333333","20.90472222" ,"-17.76418705822311"  ,"339.9939398397864"
"IZ Vul"                       ,"296.81666667","27.33194444" ,"-11.722146843697452" ,"342.4498624360484"
"WASP-76"                      ,"26.62916667" ,"2.70055556"  ,"-8.722756649148266"  ,"75.57242450198329"
"HAT-P-12"                     ,"209.38750000","43.49333333" ,"67.3614820905516"    ,"268.1186843202186"
"HAT-P-32"                     ,"31.04166667" ,"46.68777778" ,"5.892895798777826"   ,"4.9674542964953385"
"HAT-P-18"                     ,"256.34583333","33.01250000" ,"51.42411208645234"   ,"263.6568350830296"
"HAT-P-3"                      ,"206.09166667","48.02861111" ,"38.77325234152109"   ,"301.974194137717"
"HAT-P-38"                     ,"35.37916667" ,"32.24611111" ,"6.165860351924122"   ,"313.92623033014286"
"HD 149026"                    ,"247.62083333","38.34722222" ,"-2.6430086754040536" ,"358.842589048519"
"HAT-P-26"                     ,"213.15416667","4.06000000"  ,"40.46972367307801"   ,"147.09769869053792"
"WASP-80"                      ,"303.16666667","-1.85583333" ,"14.4279990544471"    ,"249.70011597066326"
"WASP-69"                      ,"315.02500000","-4.90583333" ,"-18.365181022133026" ,"75.84456248261812"
"WASP-52"                      ,"348.49166667","8.76111111"  ,"-3.3206409491032423" ,"287.4157314513469"
"WASP-39"                      ,"217.32500000","-2.55555556" ,"0.013183558263275736","93.91222737201996"
"WASP-67"                      ,"295.74166667","-18.05055556","-58.93643248086014"  ,"353.9356346842211"
"HS 0624+6907"                 ,"97.50833333" ,"69.08416667" ,"44.898272621187736"  ,"30.263088904505416"
"3C 273"                       ,"187.27500000","2.05222222"  ,"42.94439683388803"   ,"185.07241784357146"
"PG 1351+640"                  ,"208.31250000","63.76250000" ,"60.51186507170982"   ,"318.0092272070845"
"SW And"                       ,"5.92916667"  ,"29.40083333" ,"-8.745833214764108"  ,"20.92370416328242"
"AC And"                       ,"349.50833333","48.78277778" ,"34.47847591612744"   ,"306.9347313187895"
"XX And"                       ,"19.36250000" ,"38.95055556" ,"79.80456868076254"   ,"190.6050754409522"
"AT And"                       ,"355.62500000","43.01416667" ,"83.92010377626238"   ,"169.33054095507777"
"FF Aql"                       ,"284.55833333","17.36083333" ,"55.943669906343736"  ,"152.83723669473824"
"TT Aql"                       ,"287.05416667","1.29861111"  ,"24.33455228208901"   ,"118.837949854884"
"U Aql"                        ,"292.33750000","-6.95611111" ,"-31.941363756773153" ,"60.02277069208029"
"eta Aql"                      ,"298.11666667","1.00555556"  ,"-29.812642799521388" ,"313.6292492959327"
"SW Aqr"                       ,"318.82083333","0.07611111"  ,"-40.091969587047956" ,"13.815101147539323"
"BH Aur"                       ,"78.01666667" ,"33.96305556" ,"-4.632733141035236"  ,"18.639977116462585"
"RS Boo"                       ,"218.38750000","31.75444444" ,"15.779890111545216"  ,"59.435116492059024"
"ST Boo"                       ,"232.66250000","35.78444444" ,"56.21901197395746"   ,"263.30088584111274"
"SW Boo"                       ,"216.89166667","36.04555556" ,"32.09381349195248"   ,"70.2903281220813"
"TV Boo"                       ,"214.15000000","42.35972222" ,"62.01298333995431"   ,"88.63501749757117"
"SZ Boo"                       ,"220.55416667","28.20583333" ,"-3.1804859484277"    ,"38.236974394276324"
"TW Boo"                       ,"221.27083333","41.02888889" ,"4.820605529599105"   ,"24.890197549705007"
"UU Boo"                       ,"229.27083333","35.11555556" ,"23.50258931226681"   ,"297.1198097022931"
"UY Boo"                       ,"209.69166667","12.95166667" ,"47.43145350960163"   ,"221.63615207638307"
"TW Cap"                       ,"303.61666667","-12.16472222","10.091221230685104"  ,"237.92884516106744"
"del Cep"                      ,"337.29166667","58.41500000" ,"41.58016207353382"   ,"44.33985489092312"
"RR Cet"                       ,"23.03333333" ,"1.34166667"  ,"24.549178169752956"  ,"119.09176829771306"
"XZ Cyg"                       ,"293.12083333","56.38805556" ,"19.561017599282142"  ,"20.213538842870133"
"DM Cyg"                       ,"320.29583333","32.19111111" ,"-8.152051704338804"  ,"350.1020443485743"
"RW Dra"                       ,"248.87916667","57.83972222" ,"18.149033598126"     ,"348.7675165551401"
"XZ Dra"                       ,"287.42500000","64.85888889" ,"55.96470401191152"   ,"40.35039479522981"
"AR Her"                       ,"240.13333333","46.92361111" ,"45.28906606237619"   ,"65.1320585847705"
"DL Her"                       ,"260.09166667","14.51055556" ,"54.80485621861714"   ,"165.56166365024953"
"TW Her"                       ,"268.62916667","30.41027778" ,"-1.6655949978005085" ,"36.357259808642404"
"VX Her"                       ,"247.66666667","18.36666667" ,"-22.605827959544317" ,"357.7775646846488"
"DY Her"                       ,"247.82083333","11.99777778" ,"-28.87418215390328"  ,"355.0008687259658"
"RZ Lyr"                       ,"280.90416667","32.79805556" ,"56.689956786139895"  ,"255.69198379454426"
"AV Peg"                       ,"328.00833333","22.57472222" ,"41.04985108040557"   ,"256.9471289647873"
"RV UMa"                       ,"203.32500000","53.98722222" ,"23.61522373940398"   ,"327.42502320263293"
"alf UMi"                      ,"37.95416667" ,"89.26388889" ,"49.077620501930745"  ,"358.88335481473706"
"ASAS J182611+1212.6"          ,"276.54583333","12.20944444" ,"-0.14728437487829574","288.98473616064075"
"AG LMi"                       ,"161.20000000","33.35305556" ,"59.850980169758"     ,"251.818084264451"
"ASAS J050610+2638.7"          ,"76.54166667" ,"26.64583333" ,"-4.487271704795763"  ,"39.10704526205014"
"ASAS J193639+3933.2"          ,"294.15833333","39.55277778" ,"0.3818462615361969"  ,"15.638419403460514"
"bet Per"                      ,"47.04166667" ,"40.95555556" ,"52.59319310039005"   ,"81.92595162789557"
"CD And"                       ,"21.61666667" ,"44.35666667" ,"68.1206769799122"    ,"90.2872444706711"
"CSS_J160450.1+520159"         ,"241.20833333","52.03305556" ,"38.913866586563636"  ,"51.99787205508403"
"Dauban V239"                  ,"294.03333333","25.75277778" ,"-12.629247064598497" ,"20.53692979889114"
"Dauban V241"                  ,"295.99166667","26.34972222" ,"-14.388190238804958" ,"353.49251336328086"
"Dauban V242"                  ,"286.37916667","28.92333333" ,"51.813151297121074"  ,"105.67183314454059"
"Dauban V243"                  ,"305.82916667","21.84777778" ,"56.194506961120354"  ,"225.69173956065333"
"Dauban V244"                  ,"293.18750000","36.10361111" ,"0.6098390496757669"  ,"27.629091971213864"
"Dauban V245"                  ,"318.02500000","37.46472222" ,"-1.269350225848842"  ,"17.658933691260703"
"Dauban V246"                  ,"327.10416667","39.64472222" ,"43.217834550700836"  ,"284.6871624519915"
"Dauban V247"                  ,"32.45416667" ,"43.14138889" ,"2.953946427785984"   ,"349.83756533046363"
"DK Cam"                       ,"66.76250000" ,"71.78111111" ,"66.62728630133056"   ,"351.0377558344924"
"EE Cep"                       ,"332.34166667","55.75666667" ,"79.93129475912995"   ,"43.23083306064065"
"EL And"                       ,"21.61250000" ,"44.93694444" ,"68.38617573190017"   ,"88.88938364944498"
